"表題：","都道府県・市区町村のすがた（社会・人口統計体系）"
"公開日：","2019年03月08日"

"***","調査又は集計していないもの"
"-","データが得られないもの"
"X","数値が秘匿されているもの"

"","","","","","A1101","","A110101","","A110102",""
"調査年 コード","調査年","地域 コード","地域","/項目","A1101_総人口【人】","注釈","A110101_総人口（男）【人】","注釈","A110102_総人口（女）【人】","注釈"
"1996100000","1996年度","11000","埼玉県","","6,804,000","","3,440,000","","3,364,000",""
"1996100000","1996年度","12000","千葉県","","5,817,000","","2,932,000","","2,886,000",""
"1996100000","1996年度","13000","東京都","","11,808,000","","5,915,000","","5,893,000",""
"1996100000","1996年度","14000","神奈川県","","8,279,000","","4,220,000","","4,059,000",""
"1996100000","1996年度","15000","新潟県","","2,490,000","","1,211,000","","1,279,000",""
"1996100000","1996年度","16000","富山県","","1,125,000","","542,000","","583,000",""
"1996100000","1996年度","17000","石川県","","1,181,000","","571,000","","610,000",""
"1996100000","1996年度","18000","福井県","","828,000","","402,000","","426,000",""
"1996100000","1996年度","19000","山梨県","","885,000","","436,000","","449,000",""
"1996100000","1996年度","20000","長野県","","2,203,000","","1,075,000","","1,128,000",""
"1996100000","1996年度","21000","岐阜県","","2,104,000","","1,021,000","","1,083,000",""
"1996100000","1996年度","22000","静岡県","","3,745,000","","1,845,000","","1,900,000",""
"1996100000","1996年度","23000","愛知県","","6,897,000","","3,453,000","","3,444,000",""
"1996100000","1996年度","24000","三重県","","1,846,000","","897,000","","950,000",""
"1996100000","1996年度","25000","滋賀県","","1,298,000","","641,000","","658,000",""
"1996100000","1996年度","26000","京都府","","2,634,000","","1,279,000","","1,356,000",""
"1996100000","1996年度","27000","大阪府","","8,807,000","","4,324,000","","4,482,000",""
"1996100000","1996年度","28000","兵庫県","","5,421,000","","2,620,000","","2,801,000",""
"1996100000","1996年度","29000","奈良県","","1,437,000","","691,000","","746,000",""
"1996100000","1996年度","30000","和歌山県","","1,079,000","","513,000","","567,000",""
"1996100000","1996年度","31000","鳥取県","","615,000","","294,000","","321,000",""
"1996100000","1996年度","32000","島根県","","770,000","","368,000","","402,000",""
"1996100000","1996年度","33000","岡山県","","1,951,000","","938,000","","1,013,000",""
"1996100000","1996年度","34000","広島県","","2,881,000","","1,397,000","","1,484,000",""
"1996100000","1996年度","35000","山口県","","1,550,000","","734,000","","816,000",""
"1996100000","1996年度","36000","徳島県","","831,000","","395,000","","436,000",""
"1996100000","1996年度","37000","香川県","","1,027,000","","493,000","","533,000",""
"1996100000","1996年度","38000","愛媛県","","1,505,000","","712,000","","793,000",""
"1996100000","1996年度","39000","高知県","","816,000","","384,000","","432,000",""
"1996100000","1996年度","40000","福岡県","","4,952,000","","2,365,000","","2,587,000",""
"1996100000","1996年度","41000","佐賀県","","884,000","","419,000","","466,000",""
"1996100000","1996年度","42000","長崎県","","1,540,000","","724,000","","816,000",""
"1996100000","1996年度","43000","熊本県","","1,861,000","","880,000","","981,000",""
"1996100000","1996年度","44000","大分県","","1,230,000","","581,000","","649,000",""
"1996100000","1996年度","45000","宮崎県","","1,177,000","","557,000","","620,000",""
"1996100000","1996年度","46000","鹿児島県","","1,793,000","","840,000","","953,000",""
"1996100000","1996年度","47000","沖縄県","","1,282,000","","629,000","","653,000",""
"1995100000","1995年度","00000","全国","","125,570,246","","61,574,398","","63,995,848",""
"1995100000","1995年度","01000","北海道","","5,692,321","","2,736,844","","2,955,477",""
"1995100000","1995年度","02000","青森県","","1,481,663","","704,189","","777,474",""
"1995100000","1995年度","03000","岩手県","","1,419,505","","681,986","","737,519",""
"1995100000","1995年度","04000","宮城県","","2,328,739","","1,144,739","","1,184,000",""
"1995100000","1995年度","05000","秋田県","","1,213,667","","577,535","","636,132",""
"1995100000","1995年度","06000","山形県","","1,256,958","","607,316","","649,642",""
"1995100000","1995年度","07000","福島県","","2,133,592","","1,042,030","","1,091,562",""
"1995100000","1995年度","08000","茨城県","","2,955,530","","1,476,437","","1,479,093",""
"1995100000","1995年度","09000","栃木県","","1,984,390","","987,426","","996,964",""
"1995100000","1995年度","10000","群馬県","","2,003,540","","989,610","","1,013,930",""
"1995100000","1995年度","11000","埼玉県","","6,759,311","","3,419,218","","3,340,093",""
"1995100000","1995年度","12000","千葉県","","5,797,782","","2,923,839","","2,873,943",""
"1995100000","1995年度","13000","東京都","","11,773,605","","5,892,704","","5,880,901",""
"1995100000","1995年度","14000","神奈川県","","8,245,900","","4,209,525","","4,036,375",""
"1995100000","1995年度","15000","新潟県","","2,488,364","","1,209,833","","1,278,531",""
"1995100000","1995年度","16000","富山県","","1,123,125","","540,921","","582,204",""
"1995100000","1995年度","17000","石川県","","1,180,068","","570,835","","609,233",""
"1995100000","1995年度","18000","福井県","","826,996","","401,860","","425,136",""
"1995100000","1995年度","19000","山梨県","","881,996","","434,707","","447,289",""
"1995100000","1995年度","20000","長野県","","2,193,984","","1,070,471","","1,123,513",""
"1995100000","1995年度","21000","岐阜県","","2,100,315","","1,019,549","","1,080,766",""
"1995100000","1995年度","22000","静岡県","","3,737,689","","1,841,947","","1,895,742",""
"1995100000","1995年度","23000","愛知県","","6,868,336","","3,439,180","","3,429,156",""
"1995100000","1995年度","24000","三重県","","1,841,358","","893,982","","947,376",""
"1995100000","1995年度","25000","滋賀県","","1,287,005","","634,648","","652,357",""
"1995100000","1995年度","26000","京都府","","2,629,592","","1,276,838","","1,352,754",""
"1995100000","1995年度","27000","大阪府","","8,797,268","","4,321,575","","4,475,693",""
"1995100000","1995年度","28000","兵庫県","","5,401,877","","2,612,369","","2,789,508",""
"1995100000","1995年度","29000","奈良県","","1,430,862","","688,741","","742,121",""
"1995100000","1995年度","30000","和歌山県","","1,080,435","","513,450","","566,985",""
"1995100000","1995年度","31000","鳥取県","","614,929","","294,414","","320,515",""
"1995100000","1995年度","32000","島根県","","771,441","","368,789","","402,652",""
"1995100000","1995年度","33000","岡山県","","1,950,750","","938,439","","1,012,311",""
"1995100000","1995年度","34000","広島県","","2,881,748","","1,398,986","","1,482,762",""
"1995100000","1995年度","35000","山口県","","1,555,543","","736,555","","818,988",""
"1995100000","1995年度","36000","徳島県","","832,427","","395,636","","436,791",""
"1995100000","1995年度","37000","香川県","","1,027,006","","493,482","","533,524",""
"1995100000","1995年度","38000","愛媛県","","1,506,700","","712,518","","794,182",""
"1995100000","1995年度","39000","高知県","","816,704","","384,446","","432,258",""
"1995100000","1995年度","40000","福岡県","","4,933,393","","2,357,525","","2,575,868",""
"1995100000","1995年度","41000","佐賀県","","884,316","","418,666","","465,650",""
"1995100000","1995年度","42000","長崎県","","1,544,934","","726,894","","818,040",""
"1995100000","1995年度","43000","熊本県","","1,859,793","","879,873","","979,920",""
"1995100000","1995年度","44000","大分県","","1,231,306","","581,909","","649,397",""
"1995100000","1995年度","45000","宮崎県","","1,175,819","","556,245","","619,574",""
"1995100000","1995年度","46000","鹿児島県","","1,794,224","","840,980","","953,244",""
"1995100000","1995年度","47000","沖縄県","","1,273,440","","624,737","","648,703",""
"1994100000","1994年度","00000","全国","","125,265,000","","61,446,000","","63,819,000",""
"1994100000","1994年度","01000","北海道","","5,681,000","","2,732,000","","2,949,000",""
"1994100000","1994年度","02000","青森県","","1,480,000","","703,000","","776,000",""
"1994100000","1994年度","03000","岩手県","","1,418,000","","681,000","","737,000",""
"1994100000","1994年度","04000","宮城県","","2,313,000","","1,137,000","","1,176,000",""
"1994100000","1994年度","05000","秋田県","","1,216,000","","579,000","","637,000",""
"1994100000","1994年度","06000","山形県","","1,256,000","","607,000","","650,000",""
"1994100000","1994年度","07000","福島県","","2,129,000","","1,039,000","","1,090,000",""
"1994100000","1994年度","08000","茨城県","","2,940,000","","1,469,000","","1,471,000",""
"1994100000","1994年度","09000","栃木県","","1,977,000","","984,000","","993,000",""
"1994100000","1994年度","10000","群馬県","","1,996,000","","986,000","","1,010,000",""
"1994100000","1994年度","11000","埼玉県","","6,703,000","","3,394,000","","3,309,000",""
"1994100000","1994年度","12000","千葉県","","5,767,000","","2,910,000","","2,857,000",""
"1994100000","1994年度","13000","東京都","","11,796,000","","5,912,000","","5,884,000",""
"1994100000","1994年度","14000","神奈川県","","8,207,000","","4,196,000","","4,011,000",""
"1994100000","1994年度","15000","新潟県","","2,484,000","","1,207,000","","1,277,000",""
"1994100000","1994年度","16000","富山県","","1,121,000","","540,000","","582,000",""
"1994100000","1994年度","17000","石川県","","1,176,000","","568,000","","608,000",""
"1994100000","1994年度","18000","福井県","","825,000","","401,000","","425,000",""
"1994100000","1994年度","19000","山梨県","","877,000","","432,000","","445,000",""
"1994100000","1994年度","20000","長野県","","2,184,000","","1,064,000","","1,119,000",""
"1994100000","1994年度","21000","岐阜県","","2,095,000","","1,017,000","","1,078,000",""
"1994100000","1994年度","22000","静岡県","","3,729,000","","1,838,000","","1,890,000",""
"1994100000","1994年度","23000","愛知県","","6,839,000","","3,427,000","","3,412,000",""
"1994100000","1994年度","24000","三重県","","1,833,000","","890,000","","943,000",""
"1994100000","1994年度","25000","滋賀県","","1,273,000","","628,000","","646,000",""
"1994100000","1994年度","26000","京都府","","2,622,000","","1,274,000","","1,348,000",""
"1994100000","1994年度","27000","大阪府","","8,759,000","","4,305,000","","4,454,000",""
"1994100000","1994年度","28000","兵庫県","","5,469,000","","2,647,000","","2,823,000",""
"1994100000","1994年度","29000","奈良県","","1,420,000","","684,000","","736,000",""
"1994100000","1994年度","30000","和歌山県","","1,080,000","","513,000","","566,000",""
"1994100000","1994年度","31000","鳥取県","","614,000","","294,000","","320,000",""
"1994100000","1994年度","32000","島根県","","772,000","","369,000","","403,000",""
"1994100000","1994年度","33000","岡山県","","1,945,000","","936,000","","1,009,000",""
"1994100000","1994年度","34000","広島県","","2,877,000","","1,397,000","","1,479,000",""
"1994100000","1994年度","35000","山口県","","1,559,000","","738,000","","821,000",""
"1994100000","1994年度","36000","徳島県","","830,000","","395,000","","436,000",""
"1994100000","1994年度","37000","香川県","","1,026,000","","493,000","","533,000",""
"1994100000","1994年度","38000","愛媛県","","1,508,000","","713,000","","795,000",""
"1994100000","1994年度","39000","高知県","","817,000","","384,000","","432,000",""
"1994100000","1994年度","40000","福岡県","","4,909,000","","2,346,000","","2,563,000",""
"1994100000","1994年度","41000","佐賀県","","883,000","","418,000","","465,000",""
"1994100000","1994年度","42000","長崎県","","1,549,000","","729,000","","820,000",""
"1994100000","1994年度","43000","熊本県","","1,855,000","","878,000","","978,000",""
"1994100000","1994年度","44000","大分県","","1,232,000","","582,000","","650,000",""
"1994100000","1994年度","45000","宮崎県","","1,174,000","","555,000","","619,000",""
"1994100000","1994年度","46000","鹿児島県","","1,791,000","","839,000","","951,000",""
"1994100000","1994年度","47000","沖縄県","","1,262,000","","619,000","","643,000",""
"1993100000","1993年度","00000","全国","","124,938,000","","61,317,000","","63,621,000",""
"1993100000","1993年度","01000","北海道","","5,669,000","","2,728,000","","2,941,000",""
"1993100000","1993年度","02000","青森県","","1,476,000","","701,000","","776,000",""
"1993100000","1993年度","03000","岩手県","","1,417,000","","681,000","","736,000",""
"1993100000","1993年度","04000","宮城県","","2,299,000","","1,130,000","","1,169,000",""
"1993100000","1993年度","05000","秋田県","","1,217,000","","579,000","","638,000",""
"1993100000","1993年度","06000","山形県","","1,256,000","","606,000","","650,000",""
"1993100000","1993年度","07000","福島県","","2,123,000","","1,036,000","","1,088,000",""
"1993100000","1993年度","08000","茨城県","","2,920,000","","1,459,000","","1,461,000",""
"1993100000","1993年度","09000","栃木県","","1,969,000","","980,000","","988,000",""
"1993100000","1993年度","10000","群馬県","","1,990,000","","983,000","","1,007,000",""
"1993100000","1993年度","11000","埼玉県","","6,640,000","","3,365,000","","3,275,000",""
"1993100000","1993年度","12000","千葉県","","5,731,000","","2,894,000","","2,836,000",""
"1993100000","1993年度","13000","東京都","","11,849,000","","5,948,000","","5,901,000",""
"1993100000","1993年度","14000","神奈川県","","8,166,000","","4,183,000","","3,983,000",""
"1993100000","1993年度","15000","新潟県","","2,479,000","","1,204,000","","1,275,000",""
"1993100000","1993年度","16000","富山県","","1,121,000","","540,000","","581,000",""
"1993100000","1993年度","17000","石川県","","1,173,000","","567,000","","606,000",""
"1993100000","1993年度","18000","福井県","","824,000","","400,000","","424,000",""
"1993100000","1993年度","19000","山梨県","","871,000","","429,000","","442,000",""
"1993100000","1993年度","20000","長野県","","2,175,000","","1,059,000","","1,116,000",""
"1993100000","1993年度","21000","岐阜県","","2,089,000","","1,014,000","","1,075,000",""
"1993100000","1993年度","22000","静岡県","","3,716,000","","1,833,000","","1,883,000",""
"1993100000","1993年度","23000","愛知県","","6,810,000","","3,415,000","","3,395,000",""
"1993100000","1993年度","24000","三重県","","1,823,000","","885,000","","938,000",""
"1993100000","1993年度","25000","滋賀県","","1,261,000","","621,000","","640,000",""
"1993100000","1993年度","26000","京都府","","2,618,000","","1,273,000","","1,345,000",""
"1993100000","1993年度","27000","大阪府","","8,762,000","","4,311,000","","4,451,000",""
"1993100000","1993年度","28000","兵庫県","","5,457,000","","2,642,000","","2,814,000",""
"1993100000","1993年度","29000","奈良県","","1,412,000","","681,000","","731,000",""
"1993100000","1993年度","30000","和歌山県","","1,077,000","","512,000","","566,000",""
"1993100000","1993年度","31000","鳥取県","","614,000","","294,000","","320,000",""
"1993100000","1993年度","32000","島根県","","773,000","","369,000","","403,000",""
"1993100000","1993年度","33000","岡山県","","1,940,000","","934,000","","1,007,000",""
"1993100000","1993年度","34000","広島県","","2,873,000","","1,396,000","","1,477,000",""
"1993100000","1993年度","35000","山口県","","1,561,000","","739,000","","822,000",""
"1993100000","1993年度","36000","徳島県","","831,000","","395,000","","436,000",""
"1993100000","1993年度","37000","香川県","","1,025,000","","492,000","","532,000",""
"1993100000","1993年度","38000","愛媛県","","1,508,000","","713,000","","795,000",""
"1993100000","1993年度","39000","高知県","","817,000","","385,000","","433,000",""
"1993100000","1993年度","40000","福岡県","","4,885,000","","2,336,000","","2,549,000",""
"1993100000","1993年度","41000","佐賀県","","880,000","","416,000","","464,000",""
"1993100000","1993年度","42000","長崎県","","1,550,000","","730,000","","820,000",""
"1993100000","1993年度","43000","熊本県","","1,850,000","","875,000","","975,000",""
"1993100000","1993年度","44000","大分県","","1,231,000","","581,000","","650,000",""
"1993100000","1993年度","45000","宮崎県","","1,171,000","","553,000","","618,000",""
"1993100000","1993年度","46000","鹿児島県","","1,788,000","","838,000","","951,000",""
"1993100000","1993年度","47000","沖縄県","","1,250,000","","613,000","","637,000",""
"1992100000","1992年度","00000","全国","","124,567,000","","61,155,000","","63,413,000",""
"1992100000","1992年度","01000","北海道","","5,661,000","","2,726,000","","2,935,000",""
"1992100000","1992年度","02000","青森県","","1,476,000","","701,000","","776,000",""
"1992100000","1992年度","03000","岩手県","","1,416,000","","680,000","","736,000",""
"1992100000","1992年度","04000","宮城県","","2,283,000","","1,122,000","","1,161,000",""
"1992100000","1992年度","05000","秋田県","","1,220,000","","581,000","","639,000",""
"1992100000","1992年度","06000","山形県","","1,257,000","","606,000","","650,000",""
"1992100000","1992年度","07000","福島県","","2,116,000","","1,032,000","","1,084,000",""
"1992100000","1992年度","08000","茨城県","","2,898,000","","1,447,000","","1,451,000",""
"1992100000","1992年度","09000","栃木県","","1,959,000","","976,000","","983,000",""
"1992100000","1992年度","10000","群馬県","","1,984,000","","980,000","","1,004,000",""
"1992100000","1992年度","11000","埼玉県","","6,567,000","","3,329,000","","3,238,000",""
"1992100000","1992年度","12000","千葉県","","5,679,000","","2,868,000","","2,812,000",""
"1992100000","1992年度","13000","東京都","","11,887,000","","5,976,000","","5,910,000",""
"1992100000","1992年度","14000","神奈川県","","8,116,000","","4,164,000","","3,952,000",""
"1992100000","1992年度","15000","新潟県","","2,476,000","","1,202,000","","1,275,000",""
"1992100000","1992年度","16000","富山県","","1,120,000","","539,000","","581,000",""
"1992100000","1992年度","17000","石川県","","1,171,000","","565,000","","605,000",""
"1992100000","1992年度","18000","福井県","","823,000","","400,000","","423,000",""
"1992100000","1992年度","19000","山梨県","","865,000","","426,000","","439,000",""
"1992100000","1992年度","20000","長野県","","2,169,000","","1,056,000","","1,113,000",""
"1992100000","1992年度","21000","岐阜県","","2,082,000","","1,011,000","","1,071,000",""
"1992100000","1992年度","22000","静岡県","","3,704,000","","1,827,000","","1,878,000",""
"1992100000","1992年度","23000","愛知県","","6,776,000","","3,399,000","","3,377,000",""
"1992100000","1992年度","24000","三重県","","1,814,000","","880,000","","933,000",""
"1992100000","1992年度","25000","滋賀県","","1,248,000","","615,000","","633,000",""
"1992100000","1992年度","26000","京都府","","2,615,000","","1,273,000","","1,343,000",""
"1992100000","1992年度","27000","大阪府","","8,761,000","","4,315,000","","4,446,000",""
"1992100000","1992年度","28000","兵庫県","","5,443,000","","2,637,000","","2,806,000",""
"1992100000","1992年度","29000","奈良県","","1,400,000","","676,000","","725,000",""
"1992100000","1992年度","30000","和歌山県","","1,076,000","","512,000","","565,000",""
"1992100000","1992年度","31000","鳥取県","","615,000","","294,000","","320,000",""
"1992100000","1992年度","32000","島根県","","775,000","","371,000","","405,000",""
"1992100000","1992年度","33000","岡山県","","1,935,000","","931,000","","1,004,000",""
"1992100000","1992年度","34000","広島県","","2,867,000","","1,393,000","","1,474,000",""
"1992100000","1992年度","35000","山口県","","1,565,000","","740,000","","824,000",""
"1992100000","1992年度","36000","徳島県","","830,000","","395,000","","436,000",""
"1992100000","1992年度","37000","香川県","","1,024,000","","492,000","","532,000",""
"1992100000","1992年度","38000","愛媛県","","1,511,000","","714,000","","796,000",""
"1992100000","1992年度","39000","高知県","","819,000","","385,000","","433,000",""
"1992100000","1992年度","40000","福岡県","","4,859,000","","2,324,000","","2,535,000",""
"1992100000","1992年度","41000","佐賀県","","879,000","","415,000","","464,000",""
"1992100000","1992年度","42000","長崎県","","1,552,000","","730,000","","821,000",""
"1992100000","1992年度","43000","熊本県","","1,846,000","","872,000","","974,000",""
"1992100000","1992年度","44000","大分県","","1,233,000","","582,000","","651,000",""
"1992100000","1992年度","45000","宮崎県","","1,167,000","","551,000","","616,000",""
"1992100000","1992年度","46000","鹿児島県","","1,789,000","","838,000","","951,000",""
"1992100000","1992年度","47000","沖縄県","","1,239,000","","607,000","","632,000",""
"1991100000","1991年度","00000","全国","","124,101,000","","60,934,000","","63,167,000",""
"1991100000","1991年度","01000","北海道","","5,650,000","","2,723,000","","2,927,000",""
"1991100000","1991年度","02000","青森県","","1,479,000","","702,000","","777,000",""
"1991100000","1991年度","03000","岩手県","","1,416,000","","680,000","","736,000",""
"1991100000","1991年度","04000","宮城県","","2,267,000","","1,114,000","","1,153,000",""
"1991100000","1991年度","05000","秋田県","","1,223,000","","582,000","","641,000",""
"1991100000","1991年度","06000","山形県","","1,257,000","","607,000","","651,000",""
"1991100000","1991年度","07000","福島県","","2,109,000","","1,028,000","","1,081,000",""
"1991100000","1991年度","08000","茨城県","","2,871,000","","1,433,000","","1,438,000",""
"1991100000","1991年度","09000","栃木県","","1,948,000","","970,000","","978,000",""
"1991100000","1991年度","10000","群馬県","","1,974,000","","976,000","","999,000",""
"1991100000","1991年度","11000","埼玉県","","6,486,000","","3,288,000","","3,198,000",""
"1991100000","1991年度","12000","千葉県","","5,617,000","","2,835,000","","2,783,000",""
"1991100000","1991年度","13000","東京都","","11,894,000","","5,988,000","","5,905,000",""
"1991100000","1991年度","14000","神奈川県","","8,050,000","","4,133,000","","3,917,000",""
"1991100000","1991年度","15000","新潟県","","2,475,000","","1,201,000","","1,274,000",""
"1991100000","1991年度","16000","富山県","","1,121,000","","539,000","","582,000",""
"1991100000","1991年度","17000","石川県","","1,167,000","","564,000","","603,000",""
"1991100000","1991年度","18000","福井県","","823,000","","400,000","","423,000",""
"1991100000","1991年度","19000","山梨県","","860,000","","423,000","","437,000",""
"1991100000","1991年度","20000","長野県","","2,162,000","","1,051,000","","1,110,000",""
"1991100000","1991年度","21000","岐阜県","","2,073,000","","1,007,000","","1,067,000",""
"1991100000","1991年度","22000","静岡県","","3,687,000","","1,818,000","","1,869,000",""
"1991100000","1991年度","23000","愛知県","","6,729,000","","3,374,000","","3,355,000",""
"1991100000","1991年度","24000","三重県","","1,803,000","","875,000","","928,000",""
"1991100000","1991年度","25000","滋賀県","","1,235,000","","608,000","","627,000",""
"1991100000","1991年度","26000","京都府","","2,608,000","","1,270,000","","1,338,000",""
"1991100000","1991年度","27000","大阪府","","8,750,000","","4,313,000","","4,437,000",""
"1991100000","1991年度","28000","兵庫県","","5,426,000","","2,629,000","","2,796,000",""
"1991100000","1991年度","29000","奈良県","","1,388,000","","670,000","","718,000",""
"1991100000","1991年度","30000","和歌山県","","1,076,000","","511,000","","564,000",""
"1991100000","1991年度","31000","鳥取県","","615,000","","295,000","","321,000",""
"1991100000","1991年度","32000","島根県","","778,000","","372,000","","406,000",""
"1991100000","1991年度","33000","岡山県","","1,930,000","","929,000","","1,002,000",""
"1991100000","1991年度","34000","広島県","","2,859,000","","1,388,000","","1,470,000",""
"1991100000","1991年度","35000","山口県","","1,569,000","","743,000","","826,000",""
"1991100000","1991年度","36000","徳島県","","831,000","","395,000","","436,000",""
"1991100000","1991年度","37000","香川県","","1,023,000","","491,000","","532,000",""
"1991100000","1991年度","38000","愛媛県","","1,513,000","","716,000","","797,000",""
"1991100000","1991年度","39000","高知県","","822,000","","387,000","","435,000",""
"1991100000","1991年度","40000","福岡県","","4,834,000","","2,313,000","","2,521,000",""
"1991100000","1991年度","41000","佐賀県","","878,000","","414,000","","463,000",""
"1991100000","1991年度","42000","長崎県","","1,557,000","","733,000","","823,000",""
"1991100000","1991年度","43000","熊本県","","1,844,000","","871,000","","973,000",""
"1991100000","1991年度","44000","大分県","","1,235,000","","583,000","","652,000",""
"1991100000","1991年度","45000","宮崎県","","1,167,000","","551,000","","617,000",""
"1991100000","1991年度","46000","鹿児島県","","1,793,000","","840,000","","953,000",""
"1991100000","1991年度","47000","沖縄県","","1,230,000","","603,000","","627,000",""
"1990100000","1990年度","00000","全国","","123,611,167","","60,696,724","","62,914,443",""
"1990100000","1990年度","01000","北海道","","5,643,647","","2,722,988","","2,920,659",""
"1990100000","1990年度","02000","青森県","","1,482,873","","704,758","","778,115",""
"1990100000","1990年度","03000","岩手県","","1,416,928","","680,197","","736,731",""
"1990100000","1990年度","04000","宮城県","","2,248,558","","1,105,103","","1,143,455",""
"1990100000","1990年度","05000","秋田県","","1,227,478","","584,678","","642,800",""
"1990100000","1990年度","06000","山形県","","1,258,390","","607,041","","651,349",""
"1990100000","1990年度","07000","福島県","","2,104,058","","1,024,354","","1,079,704",""
"1990100000","1990年度","08000","茨城県","","2,845,382","","1,419,117","","1,426,265",""
"1990100000","1990年度","09000","栃木県","","1,935,168","","962,571","","972,597",""
"1990100000","1990年度","10000","群馬県","","1,966,265","","971,704","","994,561",""
"1990100000","1990年度","11000","埼玉県","","6,405,319","","3,245,868","","3,159,451",""
"1990100000","1990年度","12000","千葉県","","5,555,429","","2,802,774","","2,752,655",""
"1990100000","1990年度","13000","東京都","","11,855,563","","5,969,773","","5,885,790",""
"1990100000","1990年度","14000","神奈川県","","7,980,391","","4,098,147","","3,882,244",""
"1990100000","1990年度","15000","新潟県","","2,474,583","","1,200,376","","1,274,207",""
"1990100000","1990年度","16000","富山県","","1,120,161","","538,640","","581,521",""
"1990100000","1990年度","17000","石川県","","1,164,628","","562,684","","601,944",""
"1990100000","1990年度","18000","福井県","","823,585","","400,391","","423,194",""
"1990100000","1990年度","19000","山梨県","","852,966","","418,701","","434,265",""
"1990100000","1990年度","20000","長野県","","2,156,627","","1,048,109","","1,108,518",""
"1990100000","1990年度","21000","岐阜県","","2,066,569","","1,003,933","","1,062,636",""
"1990100000","1990年度","22000","静岡県","","3,670,840","","1,808,951","","1,861,889",""
"1990100000","1990年度","23000","愛知県","","6,690,603","","3,354,827","","3,335,776",""
"1990100000","1990年度","24000","三重県","","1,792,514","","869,515","","922,999",""
"1990100000","1990年度","25000","滋賀県","","1,222,411","","601,082","","621,329",""
"1990100000","1990年度","26000","京都府","","2,602,460","","1,267,620","","1,334,840",""
"1990100000","1990年度","27000","大阪府","","8,734,516","","4,308,184","","4,426,332",""
"1990100000","1990年度","28000","兵庫県","","5,405,040","","2,619,692","","2,785,348",""
"1990100000","1990年度","29000","奈良県","","1,375,481","","663,591","","711,890",""
"1990100000","1990年度","30000","和歌山県","","1,074,325","","510,777","","563,548",""
"1990100000","1990年度","31000","鳥取県","","615,722","","294,899","","320,823",""
"1990100000","1990年度","32000","島根県","","781,021","","373,618","","407,403",""
"1990100000","1990年度","33000","岡山県","","1,925,877","","926,721","","999,156",""
"1990100000","1990年度","34000","広島県","","2,849,847","","1,385,297","","1,464,550",""
"1990100000","1990年度","35000","山口県","","1,572,616","","744,844","","827,772",""
"1990100000","1990年度","36000","徳島県","","831,598","","395,906","","435,692",""
"1990100000","1990年度","37000","香川県","","1,023,412","","491,621","","531,791",""
"1990100000","1990年度","38000","愛媛県","","1,515,025","","716,940","","798,085",""
"1990100000","1990年度","39000","高知県","","825,034","","389,063","","435,971",""
"1990100000","1990年度","40000","福岡県","","4,811,050","","2,303,487","","2,507,563",""
"1990100000","1990年度","41000","佐賀県","","877,851","","414,673","","463,178",""
"1990100000","1990年度","42000","長崎県","","1,562,959","","736,729","","826,230",""
"1990100000","1990年度","43000","熊本県","","1,840,326","","869,441","","970,885",""
"1990100000","1990年度","44000","大分県","","1,236,942","","584,672","","652,270",""
"1990100000","1990年度","45000","宮崎県","","1,168,907","","551,524","","617,383",""
"1990100000","1990年度","46000","鹿児島県","","1,797,824","","842,474","","955,350",""
"1990100000","1990年度","47000","沖縄県","","1,222,398","","598,669","","623,729",""
"1989100000","1989年度","00000","全国","","123,205,000","","60,515,000","","62,690,000",""
"1989100000","1989年度","01000","北海道","","5,649,000","","2,730,000","","2,919,000",""
"1989100000","1989年度","02000","青森県","","1,492,000","","711,000","","782,000",""
"1989100000","1989年度","03000","岩手県","","1,419,000","","682,000","","737,000",""
"1989100000","1989年度","04000","宮城県","","2,236,000","","1,100,000","","1,136,000",""
"1989100000","1989年度","05000","秋田県","","1,232,000","","587,000","","645,000",""
"1989100000","1989年度","06000","山形県","","1,260,000","","608,000","","652,000",""
"1989100000","1989年度","07000","福島県","","2,100,000","","1,022,000","","1,078,000",""
"1989100000","1989年度","08000","茨城県","","2,822,000","","1,408,000","","1,415,000",""
"1989100000","1989年度","09000","栃木県","","1,921,000","","954,000","","967,000",""
"1989100000","1989年度","10000","群馬県","","1,959,000","","967,000","","991,000",""
"1989100000","1989年度","11000","埼玉県","","6,308,000","","3,194,000","","3,113,000",""
"1989100000","1989年度","12000","千葉県","","5,487,000","","2,766,000","","2,720,000",""
"1989100000","1989年度","13000","東京都","","11,863,000","","5,979,000","","5,885,000",""
"1989100000","1989年度","14000","神奈川県","","7,891,000","","4,051,000","","3,840,000",""
"1989100000","1989年度","15000","新潟県","","2,476,000","","1,202,000","","1,275,000",""
"1989100000","1989年度","16000","富山県","","1,121,000","","539,000","","581,000",""
"1989100000","1989年度","17000","石川県","","1,163,000","","562,000","","601,000",""
"1989100000","1989年度","18000","福井県","","823,000","","400,000","","423,000",""
"1989100000","1989年度","19000","山梨県","","849,000","","416,000","","432,000",""
"1989100000","1989年度","20000","長野県","","2,153,000","","1,046,000","","1,107,000",""
"1989100000","1989年度","21000","岐阜県","","2,058,000","","1,000,000","","1,058,000",""
"1989100000","1989年度","22000","静岡県","","3,657,000","","1,801,000","","1,855,000",""
"1989100000","1989年度","23000","愛知県","","6,649,000","","3,332,000","","3,317,000",""
"1989100000","1989年度","24000","三重県","","1,782,000","","864,000","","918,000",""
"1989100000","1989年度","25000","滋賀県","","1,206,000","","593,000","","613,000",""
