,5位数字ID,地点或企业,都道府县,市町村或企业,水量,硝酸盐浓度,Na浓度,Cl浓度,硬度,蒸发残留物,TOC
563,09-010,栃木県那須烏山市,栃木県,那須烏山市,9778.0,1.1313561055430559,11.859592963796278,10.24565350787482,52.83227653916956,125.63223563100838,0.32393127428922064
564,09-027,栃木県那須町,栃木県,那須町,16959.0,1.0971283684179491,7.072734241405743,4.557568252845097,66.26746860074297,133.56247420248835,0.30479981130962913
565,09-045,栃木県高根沢町,栃木県,高根沢町,6387.0,2.406748082041647,7.906701111633004,8.336730859558477,59.25990292782214,119.84499765147957,0.3
566,09-008,栃木県鹿沼市,栃木県,鹿沼市,21076.0,1.6940738280508636,5.269239893717973,6.5385699373695205,40.44035870184096,79.06827671284874,0.44303947618143863
567,47-035,沖縄県久米島町,沖縄県,久米島町,2982.0,0.15430248155600268,24.10345405767941,35.93014755197854,61.150570087189806,148.82260228034875,2.2763581488933604
568,47-024,沖縄県宮古島市,沖縄県,宮古島市,4095.0,7.048241758241758,47.92974358974359,89.00021978021978,258.78241758241757,464.1172161172161,0.1
569,47-004,沖縄県本部町,沖縄県,本部町,4657.0,1.3864097058191969,16.34197981533176,23.43455013957483,172.57118316512776,232.9963495812755,0.14822847326605113
570,47-007,沖縄県石垣市,沖縄県,石垣市,20975.0,1.31,19.9,29.4,92.0,183.0,1.1
571,47-034,沖縄県金武町,沖縄県,金武町,2095.0,1.6062338902147972,33.42252983293557,48.08844868735083,259.4477326968974,391.57136038186155,0.1
572,25-036,滋賀県多賀町,滋賀県,多賀町,2706.0,1.9,9.6,11.7,100.0,150.0,0.3
573,25-021,滋賀県守山市,滋賀県,守山市,7888.0,0.8313463488843813,22.070993914807303,31.070993914807303,42.75887423935091,140.0,0.3
574,25-006,滋賀県彦根市,滋賀県,彦根市,7846.0,1.44,13.361101198062707,11.944175375987765,104.80219219984706,163.04945195003825,0.30000000000000004
576,25-033,滋賀県東近江市,滋賀県,東近江市,7368.0,2.5,7.9,10.6,53.0,121.0,0.3
577,25-014,滋賀県栗東市,滋賀県,栗東市,18800.0,0.8392021276595745,21.286170212765956,28.256914893617022,57.11702127659574,153.79787234042553,0.3558510638297872
578,25-018,滋賀県湖南市,滋賀県,湖南市,1399.0,0.6415153681200858,9.417441029306648,5.420800571837027,29.48034310221587,83.20800571837026,1.0558970693352394
579,25-022,滋賀県甲良町,滋賀県,甲良町,2879.0,1.7,9.7,7.2,92.0,130.0,0.3
580,25-003,滋賀県甲賀市,滋賀県,甲賀市,12945.0,0.5717242178447277,6.3066434916956355,4.992336809578988,29.775048281189648,67.32738509076863,0.37279258400926996
581,25-013,滋賀県米原市,滋賀県,米原市,8548.0,1.6854936827328029,5.673619560131024,6.750514740290127,135.22461394478242,180.06668226485726,0.32063640617688344
582,25-044,滋賀県近江八幡市,滋賀県,近江八幡市,2121.0,3.232343234323432,14.194389438943896,13.555775577557757,68.79537953795379,164.44554455445544,0.3
583,25-020,滋賀県野洲市,滋賀県,野洲市,9572.0,1.5693794400334309,19.30338487254492,26.354889260342667,66.32323443376515,155.9674049310489,0.3
584,25-032,滋賀県長浜市(木之本),滋賀県,長浜市(木之本),1352.0,0.10000000000000002,8.3,9.4,39.0,84.0,1.0
585,25-031,滋賀県長浜市(高月),滋賀県,長浜市(高月),3469.0,0.6,7.3,6.4,42.0,66.0,0.3
587,25-009,滋賀県高島市,滋賀県,高島市,12494.0,0.3763974707859772,7.166663998719385,49.307107411557546,37.27549223627341,62.546022090603486,0.8289578997919004
588,43-030,熊本県あさぎり町,熊本県,あさぎり町,2113.0,1.5307146237576905,20.0,4.264694746805491,50.0,129.18977756743965,0.3
589,43-009,熊本県人吉市,熊本県,人吉市,12512.0,1.001886189258312,4.628820332480818,2.721683184143223,37.19781010230179,74.15720907928389,0.3
590,43-008,熊本県八代市,熊本県,八代市,13390.0,0.5060268857356235,5.607759522031366,4.111553398058252,43.71277072442121,129.89432412247947,0.3
591,43-033,熊本県南阿蘇村,熊本県,南阿蘇村,1155.0,0.8,11.1,6.6,80.0,199.0,0.3
592,43-038,熊本県合志市,熊本県,合志市,15532.0,5.4221285088848825,20.0,20.0,85.32204481071336,203.5959309812001,0.30000000000000004
593,43-020,熊本県多良木町,熊本県,多良木町,1459.0,1.0,20.0,20.0,48.53666895133653,169.79232350925292,0.3
595,43-004,熊本県天草市,熊本県,天草市,17728.0,0.803937274368231,21.22292418772563,20.0,60.46468862815885,130.6432761732852,0.881024368231047
596,43-017,熊本県宇土市,熊本県,宇土市,2758.0,0.6,7.799999999999999,3.6000000000000005,33.0,95.0,0.3
597,43-003,熊本県宇城市(三角),熊本県,宇城市(三角),1760.0,3.6,14.0,17.0,100.0,190.0,0.3
598,43-023,熊本県小国町,熊本県,小国町,2222.0,1.0,20.0,20.0,41.0,143.0,0.3
599,43-012,熊本県山都町,熊本県,山都町,3014.0,1.38,20.0,20.0,47.5,152.0,0.3
600,43-007,熊本県山鹿市,熊本県,山鹿市,9007.0,2.055101587654047,20.448428999666927,20.0,74.15809925613412,199.4439880093261,0.29999999999999993
601,43-024,熊本県御船町,熊本県,御船町,2870.0,2.6468292682926826,20.0,20.0,46.68048780487805,153.9170731707317,0.3
602,43-005,熊本県水俣市,熊本県,水俣市,8631.0,1.0444096860155254,20.37515930946588,20.70397404703974,38.560190012744755,105.83095817402386,0.30000000000000004
603,43-001,熊本県熊本市,熊本県,熊本市,202306.0,3.194352564926399,14.883545223572213,11.725864284796298,78.46275938429903,185.22092276057063,0.3005368105740808
604,43-014,熊本県玉名市,熊本県,玉名市,16726.0,1.1099127107497309,22.2288652397465,22.948104747100324,52.53593208178883,170.348559129499,0.3
605,43-035,熊本県甲佐町,熊本県,甲佐町,3314.0,1.19019312009656,20.0,20.0,68.24834037417018,142.66747133373568,0.3
606,43-028,熊本県益城町,熊本県,益城町,6578.0,2.9,9.0,8.0,53.0,170.0,0.3
607,43-032,熊本県芦北町,熊本県,芦北町,3895.0,1.33,10.5,5.6,97.0,150.0,0.3
608,43-010,熊本県荒尾市,熊本県,荒尾市,14926.0,2.145356425030149,20.0,20.663071151011657,127.92797802492295,233.49953101969717,0.29999999999999993
609,43-015,熊本県菊池市,熊本県,菊池市,10685.0,2.8737201684604585,7.443874590547496,5.6991857744501635,58.8080486663547,150.8662611137108,0.3
610,43-016,熊本県長洲町,熊本県,長洲町,5612.0,0.1,26.871525302922308,41.23693870277976,103.21952957947256,234.87063435495367,0.3
611,43-018,熊本県阿蘇市,熊本県,阿蘇市,9048.0,1.5521220159151194,20.0,20.0,54.90893015030946,142.4360079575597,0.3
612,17-035,石川県かほく市,石川県,かほく市,6456.0,0.7648079306071872,19.063166047087982,26.560083643122677,83.3604399008674,186.93045229244115,0.3
613,17-005,石川県七尾市,石川県,七尾市,24563.0,0.25044009282253793,19.997068761959046,13.676318039327445,65.55815657696536,125.38610918861703,0.3
614,17-039,石川県中能登町,石川県,中能登町,5249.0,0.10591350733473044,16.0,10.967308058677844,81.77043246332634,166.24518955991618,0.3
615,17-006,石川県加賀市,石川県,加賀市,3705.0,0.8299999999999998,8.8,9.9,32.0,74.0,0.3
616,17-038,石川県宝達志水町,石川県,宝達志水町,4009.0,0.046909453729109506,20.81581441756049,12.458792716388128,58.036418059366426,147.93963581940633,0.29999999999999993
617,17-002,石川県小松市,石川県,小松市,17148.0,0.6813156053184044,6.232236995567996,9.177630044320038,51.83881502216002,108.67763004432004,0.3
618,17-034,石川県志賀町(富来),石川県,志賀町(富来),102.0,0.74,22.0,28.9,63.0,200.0,0.3
619,17-031,石川県志賀町(志賀),石川県,志賀町(志賀),5864.0,0.39955491132332877,24.8043826739427,21.94757844474761,64.46452933151433,181.87909276944066,0.3
620,17-011,石川県津幡町,石川県,津幡町,19675.0,0.10200000000000001,20.4,16.4,103.4,204.0,0.38
621,17-040,石川県白山市,石川県,白山市,21648.0,1.6528409090909093,9.583605875831486,11.360813932002957,101.84118625277162,164.95722468588323,0.2
622,17-016,石川県羽咋市,石川県,羽咋市,2342.0,6.363236549957302,19.219214346712214,22.738428693424424,107.06703672075149,201.64133219470537,0.2813407344150299
623,17-036,石川県能美市,石川県,能美市,19942.0,0.484904222244509,6.190743155149935,6.853465048641058,51.13930398154648,79.62942533346705,0.30000000000000004
624,17-004,石川県輪島市,石川県,輪島市,1767.0,0.2,8.5,12.9,19.0,59.0,1.0
625,17-019,石川県野々市市,石川県,野々市市,16500.0,1.54,10.544030303030302,11.30090909090909,97.56878787878787,168.23848484848486,0.1
626,14-024,神奈川県中井町,神奈川県,中井町,5886.0,2.528678219503908,15.113319741760108,8.324957526333675,88.642541624193,157.97825348284064,0.31134896364254167
627,14-016,神奈川県南足柄市,神奈川県,南足柄市,3218.0,1.2,8.2,4.4,85.0,140.0,0.3
628,14-027,神奈川県大井町,神奈川県,大井町,6840.0,1.8124751461988304,6.407529239766082,4.107529239766082,79.22587719298245,117.52704678362574,0.3
629,14-007,神奈川県小田原市,神奈川県,小田原市,7980.0,2.044358395989975,8.567568922305766,5.450350877192981,84.73395989974938,152.062656641604,0.1
630,14-019,神奈川県山北町,神奈川県,山北町,7270.0,1.6988995873452544,8.504814305364512,5.394360385144429,74.14580467675378,125.91471801925722,0.4927097661623109
631,14-003,神奈川県川崎市,神奈川県,川崎市,81931.0,5.0,33.0,37.0,83.0,200.0,0.5
632,14-012,神奈川県座間市,神奈川県,座間市,36933.0,6.526864863401294,7.388955676495275,10.685782362656703,120.0,199.34584247150244,0.33919529959656675
633,14-020,神奈川県愛川町,神奈川県,愛川町,8835.0,0.8219728353140917,4.848613469156763,2.7292586304470854,50.5461233729485,113.35846066779852,0.10972269383135258
634,14-005,神奈川県松田町,神奈川県,松田町,3890.0,2.1135732647814907,8.009383033419024,6.88483290488432,93.57686375321337,136.18766066838046,0.3
635,14-002,神奈川県横須賀市,神奈川県,横須賀市,772.0,3.25,20.3,21.4,129.0,235.0,0.2
636,14-010,神奈川県湯河原町(吉浜),神奈川県,湯河原町(吉浜),3600.0,0.89,6.1,6.0,38.0,86.0,0.2
637,14-006,神奈川県真鶴町,神奈川県,真鶴町,2195.0,1.2160410022779042,5.4531207289293855,3.8352164009111616,32.96583143507973,98.93166287015946,0.29999999999999993
640,14-023,神奈川県秦野市,神奈川県,秦野市,43474.0,2.9821907346920002,7.571260983576391,6.651755071997055,91.86895615770345,190.13118185582186,0.21341031421079265
641,14-028,神奈川県箱根町,神奈川県,箱根町,3990.0,0.5345814536340853,5.4907268170426065,4.493383458646616,43.106265664160404,121.1734335839599,0.5
642,14-025,神奈川県開成町,神奈川県,開成町,5881.0,1.2,7.6,4.4,65.0,128.0,0.3
643,18-028,福井県あわら市,福井県,あわら市,63.0,4.025555555555555,26.1968253968254,14.785714285714286,24.603174603174605,161.28571428571428,0.30000000000000004
644,18-007,福井県勝山市,福井県,勝山市,9626.0,0.6154903386661126,10.874381882401828,6.420423852067318,37.55152711406607,94.97371701641389,0.3
645,18-030,福井県南越前町,福井県,南越前町,2126.0,0.7784336782690497,7.879633113828786,8.875729068673566,39.79680150517404,85.47601128880527,0.2898400752587018
646,18-029,福井県坂井市,福井県,坂井市,6193.0,0.9690408525754886,10.383368319069918,10.364007750686259,60.293072824156305,127.98788955272082,0.3
647,18-023,福井県大野市,福井県,大野市,1340.0,1.39,5.3,4.5,46.0,95.0,0.3
648,18-008,福井県小浜市,福井県,小浜市,8983.0,0.6316286318601804,8.290326171657576,11.326060336190583,35.24546365356785,84.94834687743516,0.29999999999999993
649,18-013,福井県敦賀市,福井県,敦賀市,23928.0,0.8991812938816449,7.088273152791709,7.480453861584754,20.321255432965565,64.79923102641257,0.3
650,18-001,福井県福井市,福井県,福井市,58554.0,0.5382489667657205,7.393488062301465,6.445228336236637,60.5744782593845,98.40043378761486,0.21236123919800529
651,18-019,福井県美浜町,福井県,美浜町,2923.0,1.05,8.7,10.9,39.0,91.0,0.3
653,18-020,福井県若狭町,福井県,若狭町,2204.0,0.59,7.2,8.0,38.0,72.0,0.4
654,18-011,福井県越前市,福井県,越前市,845.0,0.5444615384615384,9.134674556213017,11.319763313609469,42.437869822485204,95.37988165680473,0.3
655,18-027,福井県越前町,福井県,越前町,2770.0,0.07524548736462094,19.62599277978339,14.625992779783394,66.74801444043321,130.93501805054152,0.3
656,18-022,福井県高浜町,福井県,高浜町,5077.0,0.6,8.9,13.5,42.0,94.0,0.3
657,18-005,福井県鯖江市,福井県,鯖江市,14193.0,0.37827661523286127,7.660325512576622,7.687317691819912,26.285351934052,67.54519833720849,0.30000000000000004
658,40-075,福岡県みやま市,福岡県,みやま市,8500.0,2.482041176470588,10.053705882352942,8.45364705882353,72.8670588235294,139.79376470588235,0.3615294117647059
660,40-004,福岡県久留米市,福岡県,久留米市,18746.0,0.8,10.0,11.0,42.0,109.69294782887016,0.6
661,40-094,福岡県吉富町,福岡県,吉富町,1710.0,0.6856140350877192,7.6212865497076026,6.410994152046785,53.774269005847955,117.78830409356725,0.4808187134502924
662,40-009,福岡県嘉麻市,福岡県,嘉麻市,979.0,0.4,12.0,8.2,90.0,158.0,0.5
663,40-087,福岡県大任町,福岡県,大任町,700.0,0.5,13.0,7.4,115.0,170.0,0.3
664,40-003,福岡県大牟田市,福岡県,大牟田市,16571.0,0.848446080502082,11.40371733751735,14.956429907670026,53.65813771045803,132.26661034337096,0.5757769597489589
665,40-023,福岡県宇美町,福岡県,宇美町,2520.0,2.19,9.8,8.2,53.0,105.0,0.3
666,40-042,福岡県宮若市,福岡県,宮若市,8001.0,1.062429696287964,9.7986751656043,9.162554680664918,83.04249468816398,136.9387576552931,0.22629671291088613
667,40-040,福岡県小竹町,福岡県,小竹町,489.0,0.2,29.0,12.9,112.0,234.0,1.0
668,40-038,福岡県岡垣町,福岡県,岡垣町,9149.0,1.0,19.0,17.9,117.0,209.0,0.1
669,40-084,福岡県川崎町,福岡県,川崎町,2300.0,0.5,6.0,8.4,31.0,76.0,0.7
671,40-008,福岡県柳川市,福岡県,柳川市,19793.0,0.7001263072803516,28.98236750366291,14.993229929773152,60.50785631283787,170.93497701207497,0.5405042186631638
672,40-044,福岡県桂川町,福岡県,桂川町,291.0,0.9000000000000001,12.0,6.7,69.0,141.0,0.3
673,40-007,福岡県田川市,福岡県,田川市,1111.0,0.5,6.0,8.4,31.0,76.0,0.7
674,40-005,福岡県直方市,福岡県,直方市,2075.0,0.8,4.4,7.4,33.0,62.0,1.3
675,40-082,福岡県福智町,福岡県,福智町,5951.0,0.5361955973785919,14.7403797681062,9.322130734330365,72.9279112754159,153.99378255755335,0.7107544950428499
676,40-012,福岡県筑後市,福岡県,筑後市,11413.0,1.7221344081310788,12.23262945763603,12.060194515026724,71.89152720581792,151.13975291334444,0.4700955051257338
677,40-093,福岡県築上町,福岡県,築上町,1894.0,0.5954593453009503,8.631414994720169,8.038542766631467,89.87064413938754,144.39757127771912,0.27333685322069695
678,40-030,福岡県粕屋町,福岡県,粕屋町,3169.0,0.02,58.0,19.3,60.0,217.0,1.7
679,40-058,福岡県糸島市,福岡県,糸島市,2394.0,2.6918880534670007,14.634043441938179,20.3390559732665,73.41478696741855,153.23976608187135,0.25843776106934
680,40-083,福岡県糸田町,福岡県,糸田町,903.0,0.5,6.0,8.4,31.0,76.0,0.6999999999999998
681,40-014,福岡県行橋市,福岡県,行橋市,2361.0,0.7,7.2,7.0,44.0,101.0,1.8
682,40-015,福岡県豊前市,福岡県,豊前市,5876.0,0.678352620830497,12.686929884275017,61.84455411844792,146.02450646698435,282.76140231449966,0.39935330156569093
683,40-006,福岡県飯塚市,福岡県,飯塚市,19252.0,0.5119935591107417,14.153126947849573,10.508471847080823,61.65442551423229,123.28397049657178,1.0814512777893206
684,40-080,福岡県香春町,福岡県,香春町,153.0,0.63,6.0,9.0,40.0,78.0,0.6
685,07-007,福島県二本松市,福島県,二本松市,11977.0,0.12,4.9,1.6,29.0,86.0,0.2
686,07-022,福島県伊達市,福島県,伊達市,14367.0,0.2,4.917366186399388,6.672750052202964,18.181179090972368,48.38484025892671,0.4
687,07-025,福島県会津美里町,福島県,会津美里町,1637.0,0.78,7.0,3.9,33.0,80.0,0.3
688,07-006,福島県会津若松市,福島県,会津若松市,27.0,1.0,4.1,3.7,8.0,47.0,0.3
689,07-034,福島県南会津町,福島県,南会津町,2194.0,0.7186964448495897,6.856335460346399,5.087693710118506,21.13035551504102,42.964448495897905,0.3886964448495898
690,07-032,福島県南相馬市(原町),福島県,南相馬市(原町),11690.0,3.381987168520103,6.232232677502139,6.531334473909324,37.91291702309666,80.41402908468777,0.45710863986313094
691,07-040,福島県南相馬市(小高),福島県,南相馬市(小高),580.0,0.05,13.400689655172414,8.966206896551723,60.4551724137931,197.02758620689656,0.4
693,07-021,福島県国見町,福島県,国見町,839.0,0.6011918951132301,15.697020262216924,7.5988081048867695,60.50893921334922,185.50297973778308,0.3
694,07-079,福島県塙町,福島県,塙町,2221.0,1.044182800540297,15.30076542098154,5.331382260243133,49.04862674470959,115.5029266096353,0.470058532192706
695,07-069,福島県大玉村,福島県,大玉村,2124.0,0.4402683615819209,4.5117231638418085,3.2362052730696798,28.258003766478343,77.17702448210923,0.2309322033898305
696,07-054,福島県小野町,福島県,小野町,52.0,0.01,5.1,3.7,298.0,138.0,3.8
697,07-045,福島県棚倉町,福島県,棚倉町,2376.0,0.03,35.768181818181816,2.246212121212121,13.701599326599327,133.80260942760944,0.3752104377104377
698,07-078,福島県浅川町,福島県,浅川町,1914.0,0.02,35.822884012539184,6.183855799373042,41.039184952978054,223.1974921630094,0.5893416927899686
699,07-046,福島県猪苗代町,福島県,猪苗代町,5610.0,0.43437254901960776,5.688342245989305,4.312049910873441,28.79162210338681,80.60534759358289,0.3817647058823529
700,07-057,福島県玉川村,福島県,玉川村,554.0,0.025523465703971123,24.75812274368231,5.817689530685921,60.431407942238266,132.00541516245488,0.3586642599277978
701,07-043,福島県田村市,福島県,田村市,4326.0,1.0240499306518724,6.713037447988904,5.56130374479889,56.85575589459084,114.7864077669903,0.3496532593619972
702,07-017,福島県白河市,福島県,白河市,8686.0,1.4350287819479621,5.940317752705502,4.384215979737509,54.336633663366335,106.13078517154041,0.29999999999999993
704,07-038,福島県矢吹町,福島県,矢吹町,5247.0,1.047183152277492,7.021364589289116,4.732227939775109,46.520297312750145,127.80541261673338,0.3
705,07-056,福島県西会津町,福島県,西会津町,1694.0,0.2,7.4,6.0,24.0,84.0,0.3
706,07-067,福島県西郷村,福島県,西郷村,5217.0,1.3586543990799311,6.367548399463293,4.1,55.324516005367066,106.17788000766724,0.3
707,07-001,福島県郡山市,福島県,郡山市,84900.0,0.18,7.6,10.2,31.0,88.0,0.5
708,07-044,福島県鏡石町,福島県,鏡石町,3796.0,0.13682297154899895,23.53108535300316,2.1188619599578504,18.94731296101159,170.93782929399367,0.40800842992623815
709,07-010,福島県須賀川市,福島県,須賀川市,4863.0,0.873466995681678,16.3038864898211,10.766049763520462,55.64445815340325,152.550894509562,0.5847419288505038
710,05-016,秋田県にかほ市,秋田県,にかほ市,10886.0,1.0,20.0,20.19442403086533,37.98998713944516,110.4226529487415,1.4645324269704207
711,05-035,秋田県三種町,秋田県,三種町,1692.0,0.2,46.0,25.0,9.0,193.0,0.6
712,05-019,秋田県仙北市(田沢湖),秋田県,仙北市(田沢湖),877.0,0.6636259977194983,14.890763968072976,15.539452679589507,115.0,214.48460661345496,0.29999999999999993
713,05-025,秋田県北秋田市(鷹巣),秋田県,北秋田市(鷹巣),3689.0,0.63,13.3,15.3,52.0,140.0,0.3
714,05-007,秋田県大仙市,秋田県,大仙市,7281.0,1.3,9.8,15.4,58.0,121.0,0.3
715,05-005,秋田県大館市,秋田県,大館市,2219.0,0.64,8.4,11.1,39.0,99.0,0.7
716,05-003,秋田県横手市,秋田県,横手市,1039.0,2.0,13.1,11.2,61.0,142.0,0.3
717,05-009,秋田県湯沢市,秋田県,湯沢市,10010.0,0.5193426573426574,8.505114885114885,11.434305694305694,32.23356643356643,66.87592407592408,0.3
718,05-036,秋田県湯沢市(稲川),秋田県,湯沢市(稲川),2494.0,2.419029671210906,14.063432237369685,10.931716118684843,45.0,116.09703287890939,0.3
719,05-004,秋田県潟上市,秋田県,潟上市,8006.0,2.11420184861354,20.082375718211342,25.340382213339993,69.67049712715463,148.29690232325757,0.3470771921059206
720,05-002,秋田県由利本荘市,秋田県,由利本荘市,1638.0,0.34395604395604396,7.851465201465202,10.570634920634921,24.992673992673993,62.92246642246642,0.30000000000000004
721,05-008,秋田県男鹿市,秋田県,男鹿市,1591.0,0.5974230043997486,24.346574481458198,35.59377749842866,32.11816467630421,122.93023255813954,1.3199245757385292
722,05-001,秋田県秋田市,秋田県,秋田市,2948.0,0.5548168249660786,13.287381275440977,14.074423337856171,40.82089552238806,103.4348710990502,0.3
723,05-027,秋田県羽後町,秋田県,羽後町,4520.0,1.24070796460177,10.117256637168142,18.765486725663717,40.17256637168141,133.51769911504425,0.3
724,10-026,群馬県みなかみ町,群馬県,みなかみ町,6904.0,0.9802288528389339,5.874898609501739,5.385168018539977,44.02983777520278,83.40309965237543,0.20000000000000004
725,10-024,群馬県中之条町,群馬県,中之条町,3889.0,0.8,3.7,1.8,26.0,70.0,0.2
726,10-007,群馬県伊勢崎市,群馬県,伊勢崎市,68740.0,0.20496072155949957,14.970113471050336,10.493215013092813,55.96287459994181,127.279371544952,0.2726796624963631
727,10-003,群馬県前橋市,群馬県,前橋市,71406.0,2.4658782175167353,12.886785424194043,12.021881914685041,88.33128868722517,194.01212783239504,0.20006161947175313
728,10-037,群馬県千代田町,群馬県,千代田町,4666.0,0.1,28.535147878268322,24.21172310330047,84.76660951564509,192.43827689669953,0.4828332618945563
729,10-023,群馬県吉岡町,群馬県,吉岡町,3141.0,1.1102833492518307,15.027061445399553,15.356478828398599,117.1779687997453,241.37790512575612,0.206940464820121
730,10-025,群馬県大泉町,群馬県,大泉町,15430.0,0.1,20.72537265068049,21.77303953337654,89.98963058976021,192.95852235904084,1.0518146467919638
731,10-005,群馬県太田市,群馬県,太田市,22572.0,0.1,23.2,19.0,78.0,168.0,0.3
732,10-040,群馬県嬬恋村,群馬県,嬬恋村,2082.0,0.8,4.9,3.2,45.0,115.0,0.2
733,10-009,群馬県安中市,群馬県,安中市,1993.0,0.53,5.8,1.3,31.0,105.0,0.3
734,10-018,群馬県明和町,群馬県,明和町,4408.0,0.1,36.18557168784029,74.50807622504537,137.91016333938293,310.98797640653356,0.4667876588021778
735,10-019,群馬県東吾妻町,群馬県,東吾妻町,4815.0,0.6,6.329055036344756,3.2984631360332295,36.380477673935616,105.52191069574248,0.2
736,10-029,群馬県板倉町,群馬県,板倉町,3739.0,0.09999999999999999,14.403717571543194,10.364990639208344,40.01845413212089,121.28777748060979,0.2642685209949185
737,10-004,群馬県桐生市,群馬県,桐生市,11062.0,0.9772509491954439,7.089504610377871,2.2870005423973963,49.895046103778704,136.83004881576568,0.29999999999999993
738,10-038,群馬県榛東村,群馬県,榛東村,1413.0,3.320452937013447,12.279547062986554,10.932271762208067,87.60226468506723,198.20452937013445,0.2
739,10-053,群馬県渋川市,群馬県,渋川市,21134.0,2.441391123308413,11.001381659884546,12.072603387905744,78.32923251632441,180.8699725560708,0.30492571212264596
740,10-048,群馬県玉村町,群馬県,玉村町,13363.0,0.10000000000000002,22.0,14.699999999999998,119.0,248.0,0.5
741,10-012,群馬県草津町,群馬県,草津町,11001.0,0.09999999999999999,3.6022634305972185,1.788301063539678,28.30188164712299,73.18489228251977,0.19999999999999998
742,10-013,群馬県藤岡市,群馬県,藤岡市,10911.0,1.374420309779122,13.312776097516268,13.271725781321601,98.10081569058748,176.66785812482814,0.47579506919622394
743,10-021,群馬県邑楽町,群馬県,邑楽町,5172.0,0.03,33.62772621809745,37.39392884764115,84.91415313225058,247.0769528228925,1.4602861562258316
744,10-008,群馬県館林市,群馬県,館林市,19162.0,1.5949472915144558,13.12473645757228,11.65359565807327,65.3659325748878,128.96900114810563,0.30000000000000004
745,10-001,群馬県高崎市,群馬県,高崎市,33328.0,3.7081508041286604,11.763370139222275,10.005463874219874,107.26566250600096,226.18314930388863,0.3414066250600095
746,08-085,茨城県かすみがうら市,茨城県,かすみがうら市,12252.0,0.2500489715964741,10.413556970290564,6.621833170094679,56.11067580803134,134.01371204701275,0.30242409402546516
747,08-089,茨城県つくばみらい市,茨城県,つくばみらい市,6690.0,0.87203288490284,19.168579970104634,7.053647234678625,45.624514200298954,148.49805680119582,0.5218385650224215
748,08-027,茨城県つくば市,茨城県,つくば市,1082.0,0.02,24.73308687615527,13.426432532347505,104.97597042513863,236.1626617375231,1.0704251386321626
749,08-004,茨城県ひたちなか市,茨城県,ひたちなか市,7906.0,0.1804452314697698,15.0,22.966607639767265,107.8775613458133,229.7773842651151,0.30000000000000004
750,08-048,茨城県下妻市,茨城県,下妻市,5853.0,0.049999999999999996,15.684298650264822,3.751238681018281,38.888433282077564,149.35537331283103,0.5710746625662053
751,08-052,茨城県八千代町,茨城県,八千代町,3269.0,0.05,13.6,2.0,39.0,130.0,0.7
752,08-010,茨城県古河市,茨城県,古河市,7072.0,0.7193255090497737,9.717123868778279,2.890511877828054,37.782805429864254,88.2231334841629,0.3
753,08-087,茨城県坂東市,茨城県,坂東市,6232.0,0.05,22.337163029525033,1.9754813863928113,45.06611039794608,148.69961489088575,1.2575738125802312
754,08-094,茨城県城里町,茨城県,城里町,6322.0,0.728060740272066,8.380291047136982,8.209949383106611,51.568174628282186,102.51028155646947,0.6540493514710534
755,08-030,茨城県境町,茨城県,境町,7452.0,0.1,15.978260869565217,1.5,44.869565217391305,153.69565217391303,1.0
756,08-018,茨城県大子町,茨城県,大子町,1681.0,0.84,7.599999999999999,4.0,46.0,88.0,0.6999999999999998
757,08-017,茨城県大洗町,茨城県,大洗町,9143.0,0.14598053155419446,16.756349119545007,22.681669036421304,90.83922126216778,192.18407524882423,0.3
758,08-042,茨城県守谷市,茨城県,守谷市,2863.0,0.02,32.3,17.7,69.0,202.0,1.3
759,08-092,茨城県小美玉市,茨城県,小美玉市,11767.0,2.719014192232515,25.49694909492649,8.915806917651057,62.47573723123991,190.91943571003654,0.4
760,08-090,茨城県常総市,茨城県,常総市,7750.0,0.6164645161290323,27.246619354838707,6.9561290322580644,51.05858064516129,188.5378064516129,0.9431096774193549
761,08-096,茨城県常陸太田市,茨城県,常陸太田市,12383.0,1.2,9.1,6.599999999999999,44.0,100.0,0.3
762,08-002,茨城県日立市,茨城県,日立市,388.0,0.1,20.0,10.0,174.0,174.0,0.2
763,08-086,茨城県桜川市,茨城県,桜川市,4227.0,0.1157345635202271,32.73638514312751,31.197728885734566,82.19280813815945,232.83629051336646,0.8919091554293826
764,08-068,茨城県石岡市,茨城県,石岡市,6507.0,1.6725680036883357,26.599861687413554,15.672014753342552,54.29737206085754,188.43998770554788,0.7105117565698479
765,08-088,茨城県稲敷市,茨城県,稲敷市,7283.0,0.43947823699025124,25.157696004393795,32.03296718385281,98.59398599478237,225.3243169023754,0.4347384319648497
766,08-095,茨城県笠間市,茨城県,笠間市,9481.0,2.0477586752452277,25.594103997468622,9.868937875751504,51.866575255774706,159.6812572513448,0.4000000000000001
767,08-093,茨城県筑西市,茨城県,筑西市,18560.0,1.0260991379310345,12.281713362068967,6.101961206896552,59.545905172413796,127.81142241379311,0.3386530172413793
768,08-013,茨城県結城市,茨城県,結城市,11996.0,0.13986662220740245,11.28652884294765,3.9582527509169725,47.13471157052351,125.44781593864622,0.5239079693231077
769,08-058,茨城県茨城町,茨城県,茨城町,5869.0,3.8000000000000003,19.1,14.9,65.0,183.0,0.3
